,Average,Minimum,Maximum,Date,Month,Year
33,24.69,20.75,28.380000000000003,3.0,2.0,1910.0
34,24.39,22.52,28.78,4.0,2.0,1910.0
35,27.48,25.7,29.96,5.0,2.0,1910.0
36,24.08,20.33,28.159999999999997,6.0,2.0,1910.0
37,24.2,20.53,28.4,7.0,2.0,1910.0
38,26.06,24.47,31.119999999999997,8.0,2.0,1910.0
39,28.06,26.56,31.119999999999997,9.0,2.0,1910.0
40,29.73,25.75,32.46,10.0,2.0,1910.0
41,25.56,22.24,30.119999999999997,11.0,2.0,1910.0
42,24.5,22.35,27.0,12.0,2.0,1910.0
43,26.03,22.78,30.060000000000002,13.0,2.0,1910.0
44,26.82,24.29,29.64,14.0,2.0,1910.0
45,24.59,22.57,29.18,15.0,2.0,1910.0
46,24.21,22.830000000000002,28.42,16.0,2.0,1910.0
47,25.19,22.73,29.380000000000003,17.0,2.0,1910.0
48,28.02,24.38,30.04,18.0,2.0,1910.0
49,25.85,23.630000000000003,31.700000000000003,19.0,2.0,1910.0
50,28.71,25.59,33.42,20.0,2.0,1910.0
51,29.03,26.6,34.06,21.0,2.0,1910.0
52,27.63,24.82,33.26,22.0,2.0,1910.0
53,26.66,25.54,29.32,23.0,2.0,1910.0
54,28.83,26.65,33.66,24.0,2.0,1910.0
55,27.95,25.369999999999997,30.9,25.0,2.0,1910.0
56,28.3,25.46,31.6,26.0,2.0,1910.0
57,25.72,23.299999999999997,29.439999999999998,27.0,2.0,1910.0
58,25.81,24.2,31.619999999999997,28.0,2.0,1910.0
59,31.11,27.83,36.22,1.0,3.0,1910.0
60,30.97,29.669999999999998,34.94,2.0,3.0,1910.0
61,28.03,24.16,33.06,3.0,3.0,1910.0
62,31.38,29.279999999999998,33.76,4.0,3.0,1910.0
63,32.25,29.72,36.5,5.0,3.0,1910.0
64,28.76,24.78,31.520000000000003,6.0,3.0,1910.0
65,30.39,28.39,34.78,7.0,3.0,1910.0
66,27.15,24.33,32.3,8.0,3.0,1910.0
67,32.31,28.910000000000004,34.620000000000005,9.0,3.0,1910.0
68,27.64,23.990000000000002,31.28,10.0,3.0,1910.0
69,27.23,24.19,32.46,11.0,3.0,1910.0
70,31.08,28.979999999999997,36.16,12.0,3.0,1910.0
71,32.83,30.07,36.66,13.0,3.0,1910.0
72,31.509999999999998,30.389999999999997,35.019999999999996,14.0,3.0,1910.0
73,29.18,25.189999999999998,34.36,15.0,3.0,1910.0
74,28.68,26.77,32.36,16.0,3.0,1910.0
75,32.8,29.939999999999998,36.599999999999994,17.0,3.0,1910.0
76,31.29,30.099999999999998,36.58,18.0,3.0,1910.0
77,31.91,29.08,36.82,19.0,3.0,1910.0
78,28.36,26.77,33.72,20.0,3.0,1910.0
79,28.67,26.060000000000002,31.340000000000003,21.0,3.0,1910.0
80,31.94,29.76,36.88,22.0,3.0,1910.0
81,27.64,24.060000000000002,32.28,23.0,3.0,1910.0
82,29.9,26.15,32.8,24.0,3.0,1910.0
83,32.25,29.2,35.5,25.0,3.0,1910.0
84,29.32,27.32,32.64,26.0,3.0,1910.0
85,32.87,29.83,38.739999999999995,27.0,3.0,1910.0
86,28.58,26.369999999999997,31.159999999999997,28.0,3.0,1910.0
87,32.29,30.779999999999998,36.58,29.0,3.0,1910.0
88,31.3,30.23,33.6,30.0,3.0,1910.0
89,32.62,30.169999999999998,38.239999999999995,31.0,3.0,1910.0
90,31.95,28.49,35.9,1.0,4.0,1910.0
91,32.06,28.26,36.120000000000005,2.0,4.0,1910.0
92,31.71,29.19,36.42,3.0,4.0,1910.0
93,34.95,32.120000000000005,39.900000000000006,4.0,4.0,1910.0
94,34.57,32.05,39.14,5.0,4.0,1910.0
95,31.17,28.5,33.34,6.0,4.0,1910.0
96,31.08,27.22,35.16,7.0,4.0,1910.0
97,31.75,30.42,36.5,8.0,4.0,1910.0
98,33.56,30.990000000000002,37.120000000000005,9.0,4.0,1910.0
99,33.27,30.210000000000004,36.540000000000006,10.0,4.0,1910.0
100,35.17,33.02,39.34,11.0,4.0,1910.0
101,32.58,29.31,36.16,12.0,4.0,1910.0
102,33.36,31.25,37.72,13.0,4.0,1910.0
103,30.59,26.759999999999998,34.18,14.0,4.0,1910.0
104,34.58,30.99,40.16,15.0,4.0,1910.0
105,31.93,28.21,37.86,16.0,4.0,1910.0
106,30.35,26.68,34.7,17.0,4.0,1910.0
107,32.81,29.42,38.620000000000005,18.0,4.0,1910.0
108,33.48,31.709999999999997,38.959999999999994,19.0,4.0,1910.0
109,30.61,28.23,33.22,20.0,4.0,1910.0
110,34.8,31.279999999999998,38.599999999999994,21.0,4.0,1910.0
111,32.94,31.919999999999998,36.879999999999995,22.0,4.0,1910.0
112,31.84,28.17,35.68,23.0,4.0,1910.0
113,33.95,30.740000000000002,36.900000000000006,24.0,4.0,1910.0
114,30.72,27.549999999999997,33.44,25.0,4.0,1910.0
115,35.4,32.83,37.8,26.0,4.0,1910.0
116,30.95,27.09,34.9,27.0,4.0,1910.0
117,33.58,29.639999999999997,36.16,28.0,4.0,1910.0
118,34.57,31.57,38.14,29.0,4.0,1910.0
119,33.33,31.52,37.66,30.0,4.0,1910.0
120,33.25,29.37,37.5,1.0,5.0,1910.0
121,32.2,30.020000000000003,36.400000000000006,2.0,5.0,1910.0
122,37.7,35.690000000000005,40.400000000000006,3.0,5.0,1910.0
123,34.58,31.88,38.16,4.0,5.0,1910.0
124,37.09,34.400000000000006,42.18000000000001,5.0,5.0,1910.0
125,32.94,31.759999999999998,36.879999999999995,6.0,5.0,1910.0
126,32.85,29.470000000000002,37.7,7.0,5.0,1910.0
127,34.04,31.36,39.08,8.0,5.0,1910.0
128,35.02,31.340000000000003,40.040000000000006,9.0,5.0,1910.0
129,34.84,31.6,38.68000000000001,10.0,5.0,1910.0
130,33.1,29.18,36.2,11.0,5.0,1910.0
131,32.81,31.62,35.620000000000005,12.0,5.0,1910.0
132,36.98,34.309999999999995,42.959999999999994,13.0,5.0,1910.0
133,34.82,31.45,37.64,14.0,5.0,1910.0
134,34.49,32.730000000000004,38.980000000000004,15.0,5.0,1910.0
135,34.27,33.150000000000006,36.540000000000006,16.0,5.0,1910.0
136,35.36,31.52,39.72,17.0,5.0,1910.0
137,32.96,30.11,37.92,18.0,5.0,1910.0
138,36.96,34.21,40.92,19.0,5.0,1910.0
139,32.64,30.55,36.28,20.0,5.0,1910.0
140,36.79,33.07,39.58,21.0,5.0,1910.0
141,37.5,35.52,43.0,22.0,5.0,1910.0
142,34.92,33.550000000000004,40.84,23.0,5.0,1910.0
143,37.04,33.68,41.08,24.0,5.0,1910.0
144,34.76,32.28,38.519999999999996,25.0,5.0,1910.0
145,32.69,31.549999999999997,36.379999999999995,26.0,5.0,1910.0
146,33.55,30.359999999999996,37.099999999999994,27.0,5.0,1910.0
147,32.01,30.349999999999998,34.019999999999996,28.0,5.0,1910.0
148,36.86,35.4,39.72,29.0,5.0,1910.0
149,36.47,34.49,41.94,30.0,5.0,1910.0
150,35.73,32.3,41.459999999999994,31.0,5.0,1910.0
151,34.22,31.86,37.44,1.0,6.0,1910.0
152,34.51,32.14,40.019999999999996,2.0,6.0,1910.0
153,32.73,30.699999999999996,36.459999999999994,3.0,6.0,1910.0
154,34.15,32.6,39.3,4.0,6.0,1910.0
155,30.69,29.14,36.38,5.0,6.0,1910.0
156,30.22,28.47,34.44,6.0,6.0,1910.0
157,31.17,28.96,34.34,7.0,6.0,1910.0
158,32.01,28.339999999999996,34.019999999999996,8.0,6.0,1910.0
159,34.72,32.79,40.44,9.0,6.0,1910.0
160,33.98,30.65,39.959999999999994,10.0,6.0,1910.0
161,30.96,28.42,36.92,11.0,6.0,1910.0
162,34.41,33.019999999999996,38.81999999999999,12.0,6.0,1910.0
163,30.36,26.57,32.72,13.0,6.0,1910.0
164,33.2,30.42,36.400000000000006,14.0,6.0,1910.0
165,30.74,27.82,35.48,15.0,6.0,1910.0
166,30.31,26.95,35.62,16.0,6.0,1910.0
167,33.27,30.92,38.540000000000006,17.0,6.0,1910.0
168,34.92,32.79,38.84,18.0,6.0,1910.0
169,30.57,26.59,36.14,19.0,6.0,1910.0
170,33.8,30.879999999999995,37.599999999999994,20.0,6.0,1910.0
171,33.27,30.490000000000002,38.540000000000006,21.0,6.0,1910.0
172,34.52,32.120000000000005,38.040000000000006,22.0,6.0,1910.0
173,31.01,29.0,35.02,23.0,6.0,1910.0
174,34.72,31.4,38.44,24.0,6.0,1910.0
175,35.78,32.43,40.56,25.0,6.0,1910.0
176,35.19,32.91,38.379999999999995,26.0,6.0,1910.0
177,35.269999999999996,32.29,39.53999999999999,27.0,6.0,1910.0
178,35.16,32.16,40.31999999999999,28.0,6.0,1910.0
179,34.17,31.94,39.34,29.0,6.0,1910.0
180,32.66,28.999999999999996,38.31999999999999,30.0,6.0,1910.0
181,33.1,29.840000000000003,36.2,1.0,7.0,1910.0
182,30.39,29.1,32.78,2.0,7.0,1910.0
183,32.85,29.560000000000002,37.7,3.0,7.0,1910.0
184,32.73,31.139999999999997,38.459999999999994,4.0,7.0,1910.0
185,30.03,28.560000000000002,34.06,5.0,7.0,1910.0
186,33.47,32.31,38.94,6.0,7.0,1910.0
187,31.07,28.44,33.14,7.0,7.0,1910.0
188,34.12,32.51,36.239999999999995,8.0,7.0,1910.0
189,29.36,26.619999999999997,32.72,9.0,7.0,1910.0
190,30.05,28.44,33.1,10.0,7.0,1910.0
191,30.66,27.61,35.32,11.0,7.0,1910.0
192,30.03,27.32,34.06,12.0,7.0,1910.0
193,30.72,26.979999999999997,33.44,13.0,7.0,1910.0
194,30.13,27.74,32.26,14.0,7.0,1910.0
195,31.29,29.849999999999998,36.58,15.0,7.0,1910.0
196,31.68,29.87,34.36,16.0,7.0,1910.0
197,32.84,30.020000000000003,35.68000000000001,17.0,7.0,1910.0
198,33.27,29.550000000000004,37.540000000000006,18.0,7.0,1910.0
199,32.98,29.879999999999995,36.959999999999994,19.0,7.0,1910.0
200,30.48,28.25,32.96,20.0,7.0,1910.0
201,32.64,29.97,37.28,21.0,7.0,1910.0
202,31.26,28.520000000000003,35.52,22.0,7.0,1910.0
203,30.49,27.07,35.98,23.0,7.0,1910.0
204,29.58,27.909999999999997,33.16,24.0,7.0,1910.0
205,32.97,29.99,38.94,25.0,7.0,1910.0
206,34.8,32.3,37.599999999999994,26.0,7.0,1910.0
207,33.55,29.589999999999996,39.099999999999994,27.0,7.0,1910.0
208,34.18,30.62,38.36,28.0,7.0,1910.0
209,30.86,26.89,35.72,29.0,7.0,1910.0
210,31.76,28.23,37.52,30.0,7.0,1910.0
211,31.28,29.36,35.56,31.0,7.0,1910.0
212,33.29,30.599999999999998,38.58,1.0,8.0,1910.0
213,32.79,30.65,38.58,2.0,8.0,1910.0
214,33.019999999999996,30.089999999999996,36.04,3.0,8.0,1910.0
215,33.79,32.04,36.58,4.0,8.0,1910.0
216,33.09,29.880000000000003,37.18000000000001,5.0,8.0,1910.0
217,29.74,26.11,33.48,6.0,8.0,1910.0
218,28.78,27.12,32.56,7.0,8.0,1910.0
219,28.98,27.7,31.96,8.0,8.0,1910.0
220,33.29,32.23,35.58,9.0,8.0,1910.0
221,30.71,27.43,35.42,10.0,8.0,1910.0
222,30.6,29.18,36.2,11.0,8.0,1910.0
223,28.71,25.66,33.42,12.0,8.0,1910.0
224,32.53,29.76,38.06,13.0,8.0,1910.0
225,29.08,27.58,31.159999999999997,14.0,8.0,1910.0
226,31.11,28.869999999999997,35.22,15.0,8.0,1910.0
227,33.17,31.290000000000003,36.34,16.0,8.0,1910.0
228,31.44,29.470000000000002,35.88,17.0,8.0,1910.0
229,29.6,26.93,32.2,18.0,8.0,1910.0
230,33.269999999999996,30.409999999999997,37.53999999999999,19.0,8.0,1910.0
231,28.1,25.650000000000002,30.200000000000003,20.0,8.0,1910.0
232,28.51,27.490000000000002,34.02,21.0,8.0,1910.0
233,28.35,24.91,32.7,22.0,8.0,1910.0
234,33.88,32.1,36.760000000000005,23.0,8.0,1910.0
235,33.91,30.9,37.81999999999999,24.0,8.0,1910.0
236,28.21,26.1,30.42,25.0,8.0,1910.0
237,31.44,27.57,34.88,26.0,8.0,1910.0
238,32.02,30.67,35.040000000000006,27.0,8.0,1910.0
239,32.34,28.570000000000004,37.68000000000001,28.0,8.0,1910.0
240,33.72,31.59,37.44,29.0,8.0,1910.0
241,32.11,28.3,34.22,30.0,8.0,1910.0
242,30.19,29.05,33.38,31.0,8.0,1910.0
243,29.48,27.85,34.96,1.0,9.0,1910.0
244,33.97,30.45,38.94,2.0,9.0,1910.0
245,29.01,27.650000000000002,32.02,3.0,9.0,1910.0
246,30.61,28.439999999999998,34.22,4.0,9.0,1910.0
247,32.18,29.39,34.36,5.0,9.0,1910.0
248,31.21,27.84,36.42,6.0,9.0,1910.0
249,29.77,26.669999999999998,32.54,7.0,9.0,1910.0
250,31.53,30.330000000000002,35.06,8.0,9.0,1910.0
251,31.0,28.240000000000002,35.0,9.0,9.0,1910.0
252,33.17,30.3,36.34,10.0,9.0,1910.0
253,32.97,30.189999999999998,37.94,11.0,9.0,1910.0
254,29.13,26.86,34.26,12.0,9.0,1910.0
255,29.06,26.07,31.119999999999997,13.0,9.0,1910.0
256,31.62,27.740000000000002,37.24,14.0,9.0,1910.0
257,29.97,27.7,35.94,15.0,9.0,1910.0
258,29.07,26.560000000000002,31.14,16.0,9.0,1910.0
259,29.11,27.23,31.22,17.0,9.0,1910.0
260,33.78,32.58,39.56,18.0,9.0,1910.0
261,33.08,29.11,35.16,19.0,9.0,1910.0
262,31.15,27.959999999999997,34.3,20.0,9.0,1910.0
263,31.17,27.73,35.34,21.0,9.0,1910.0
264,29.49,25.86,33.98,22.0,9.0,1910.0
265,29.19,26.0,31.380000000000003,23.0,9.0,1910.0
266,33.7,30.480000000000004,37.400000000000006,24.0,9.0,1910.0
267,30.86,27.939999999999998,34.72,25.0,9.0,1910.0
268,28.73,25.66,31.46,26.0,9.0,1910.0
269,29.15,28.07,33.3,27.0,9.0,1910.0
270,29.45,26.89,32.9,28.0,9.0,1910.0
271,31.82,27.88,34.64,29.0,9.0,1910.0
272,28.29,24.83,31.58,30.0,9.0,1910.0
273,27.4,25.83,32.8,1.0,10.0,1910.0
274,30.05,28.6,34.1,2.0,10.0,1910.0
275,29.37,25.830000000000002,34.74,3.0,10.0,1910.0
276,28.37,26.580000000000002,31.740000000000002,4.0,10.0,1910.0
277,31.55,29.330000000000002,36.1,5.0,10.0,1910.0
278,29.46,27.29,31.92,6.0,10.0,1910.0
279,28.4,26.619999999999997,32.8,7.0,10.0,1910.0
280,31.490000000000002,28.28,33.980000000000004,8.0,10.0,1910.0
281,29.83,28.45,35.66,9.0,10.0,1910.0
282,28.73,24.810000000000002,33.46,10.0,10.0,1910.0
283,30.53,27.240000000000002,36.06,11.0,10.0,1910.0
284,30.1,27.6,35.2,12.0,10.0,1910.0
285,31.36,29.09,34.72,13.0,10.0,1910.0
286,31.71,30.650000000000002,37.42,14.0,10.0,1910.0
287,32.65,30.689999999999998,35.3,15.0,10.0,1910.0
288,30.31,28.91,32.62,16.0,10.0,1910.0
289,29.24,25.38,31.479999999999997,17.0,10.0,1910.0
290,31.52,28.0,34.04,18.0,10.0,1910.0
291,28.02,25.64,32.04,19.0,10.0,1910.0
292,27.13,24.07,29.259999999999998,20.0,10.0,1910.0
293,30.15,27.29,32.3,21.0,10.0,1910.0
294,27.16,24.46,29.32,22.0,10.0,1910.0
295,30.67,28.32,33.34,23.0,10.0,1910.0
296,28.41,25.58,33.82,24.0,10.0,1910.0
297,30.75,28.15,33.5,25.0,10.0,1910.0
298,27.24,24.99,30.479999999999997,26.0,10.0,1910.0
299,28.78,25.79,31.560000000000002,27.0,10.0,1910.0
300,31.03,29.03,34.06,28.0,10.0,1910.0
301,31.37,27.59,33.74,29.0,10.0,1910.0
302,32.13,29.800000000000004,36.260000000000005,30.0,10.0,1910.0
303,32.2,30.160000000000004,34.400000000000006,31.0,10.0,1910.0
304,28.62,24.700000000000003,34.24,1.0,11.0,1910.0
305,25.33,22.209999999999997,30.659999999999997,2.0,11.0,1910.0
306,26.2,22.81,29.4,3.0,11.0,1910.0
307,30.27,27.8,33.54,4.0,11.0,1910.0
308,30.47,27.439999999999998,34.94,5.0,11.0,1910.0
309,28.490000000000002,27.12,31.980000000000004,6.0,11.0,1910.0
310,25.12,23.650000000000002,30.240000000000002,7.0,11.0,1910.0
311,28.91,27.26,34.82,8.0,11.0,1910.0
312,27.48,26.1,30.96,9.0,11.0,1910.0
313,28.95,25.869999999999997,34.9,10.0,11.0,1910.0
314,26.34,24.23,28.68,11.0,11.0,1910.0
315,26.87,24.520000000000003,30.740000000000002,12.0,11.0,1910.0
316,26.29,24.72,28.58,13.0,11.0,1910.0
317,29.5,27.36,33.0,14.0,11.0,1910.0
318,29.32,25.36,34.64,15.0,11.0,1910.0
319,28.63,26.49,31.259999999999998,16.0,11.0,1910.0
320,28.88,25.36,34.76,17.0,11.0,1910.0
321,30.9,27.88,34.8,18.0,11.0,1910.0
322,30.66,26.98,36.32,19.0,11.0,1910.0
323,29.22,25.4,34.44,20.0,11.0,1910.0
324,26.56,23.74,29.119999999999997,21.0,11.0,1910.0
325,30.2,28.88,35.4,22.0,11.0,1910.0
326,26.86,23.97,29.72,23.0,11.0,1910.0
327,26.96,23.93,32.92,24.0,11.0,1910.0
328,25.71,23.09,29.42,25.0,11.0,1910.0
329,27.57,25.72,32.14,26.0,11.0,1910.0
330,25.22,23.759999999999998,29.439999999999998,27.0,11.0,1910.0
331,26.4,24.22,29.799999999999997,28.0,11.0,1910.0
332,29.259999999999998,28.15,32.519999999999996,29.0,11.0,1910.0
333,29.13,27.759999999999998,34.26,30.0,11.0,1910.0
334,24.5,21.92,27.0,1.0,12.0,1910.0
335,24.58,22.189999999999998,27.159999999999997,2.0,12.0,1910.0
336,23.86,22.439999999999998,27.72,3.0,12.0,1910.0
337,26.23,23.57,31.46,4.0,12.0,1910.0
338,22.07,19.3,24.14,5.0,12.0,1910.0
339,22.39,19.98,25.78,6.0,12.0,1910.0
340,24.28,22.62,26.560000000000002,7.0,12.0,1910.0
341,26.44,24.830000000000002,30.880000000000003,8.0,12.0,1910.0
342,24.52,22.62,29.04,9.0,12.0,1910.0
343,23.67,21.090000000000003,29.340000000000003,10.0,12.0,1910.0
344,23.81,22.02,29.619999999999997,11.0,12.0,1910.0
345,24.79,22.91,27.58,12.0,12.0,1910.0
346,23.1,19.48,27.200000000000003,13.0,12.0,1910.0
347,27.17,23.360000000000003,31.340000000000003,14.0,12.0,1910.0
348,27.69,25.62,32.38,15.0,12.0,1910.0
349,24.54,20.56,28.08,16.0,12.0,1910.0
350,26.06,25.049999999999997,29.119999999999997,17.0,12.0,1910.0
351,24.09,20.27,27.18,18.0,12.0,1910.0
352,26.37,25.17,28.740000000000002,19.0,12.0,1910.0
353,26.03,23.42,29.060000000000002,20.0,12.0,1910.0
354,25.759999999999998,22.519999999999996,28.519999999999996,21.0,12.0,1910.0
355,24.43,22.74,26.86,22.0,12.0,1910.0
356,24.15,22.189999999999998,28.299999999999997,23.0,12.0,1910.0
357,26.759999999999998,25.749999999999996,30.519999999999996,24.0,12.0,1910.0
358,23.76,20.96,28.520000000000003,25.0,12.0,1910.0
359,23.08,19.13,28.159999999999997,26.0,12.0,1910.0
360,27.47,25.919999999999998,31.939999999999998,27.0,12.0,1910.0
361,24.1,21.91,29.200000000000003,28.0,12.0,1910.0
362,22.65,21.59,28.299999999999997,29.0,12.0,1910.0
363,23.93,21.77,26.86,30.0,12.0,1910.0
364,22.46,18.77,24.92,31.0,12.0,1910.0
0,27.95,26.73,33.9,1.0,1.0,1911.0
1,24.11,21.13,29.22,2.0,1.0,1911.0
2,23.15,20.29,28.299999999999997,3.0,1.0,1911.0
3,23.96,22.69,28.92,4.0,1.0,1911.0
4,26.19,23.32,30.380000000000003,5.0,1.0,1911.0
5,25.39,21.630000000000003,29.78,6.0,1.0,1911.0
6,23.46,21.900000000000002,27.92,7.0,1.0,1911.0
7,22.23,18.43,25.46,8.0,1.0,1911.0
8,27.11,24.33,29.22,9.0,1.0,1911.0
9,26.36,22.82,29.72,10.0,1.0,1911.0
10,24.61,21.25,29.22,11.0,1.0,1911.0
11,25.71,23.85,28.42,12.0,1.0,1911.0
12,22.49,20.909999999999997,26.979999999999997,13.0,1.0,1911.0
13,25.35,22.540000000000003,28.700000000000003,14.0,1.0,1911.0
14,25.45,22.169999999999998,27.9,15.0,1.0,1911.0
15,26.79,23.47,29.58,16.0,1.0,1911.0
16,23.09,20.82,26.18,17.0,1.0,1911.0
17,26.45,24.119999999999997,31.9,18.0,1.0,1911.0
18,22.46,20.26,25.92,19.0,1.0,1911.0
19,27.22,25.95,29.439999999999998,20.0,1.0,1911.0
20,25.19,23.060000000000002,30.380000000000003,21.0,1.0,1911.0
21,25.04,23.48,28.08,22.0,1.0,1911.0
22,27.58,24.299999999999997,30.159999999999997,23.0,1.0,1911.0
23,24.75,21.84,29.5,24.0,1.0,1911.0
24,22.77,21.71,25.54,25.0,1.0,1911.0
25,22.58,19.099999999999998,28.159999999999997,26.0,1.0,1911.0
26,22.76,20.330000000000002,27.520000000000003,27.0,1.0,1911.0
27,24.26,20.5,26.520000000000003,28.0,1.0,1911.0
28,26.4,25.049999999999997,29.799999999999997,29.0,1.0,1911.0
29,27.68,26.64,30.36,30.0,1.0,1911.0
30,24.53,22.950000000000003,28.060000000000002,31.0,1.0,1911.0
31,23.73,22.29,29.46,1.0,2.0,1911.0
32,23.06,20.36,26.119999999999997,2.0,2.0,1911.0
33,24.33,22.5,26.659999999999997,3.0,2.0,1911.0
34,23.1,21.18,28.200000000000003,4.0,2.0,1911.0
35,26.58,24.81,29.159999999999997,5.0,2.0,1911.0
36,28.92,25.630000000000003,32.84,6.0,2.0,1911.0
37,28.78,26.03,31.560000000000002,7.0,2.0,1911.0
38,26.41,25.04,28.82,8.0,2.0,1911.0
39,24.66,21.66,27.32,9.0,2.0,1911.0
40,27.97,24.729999999999997,32.94,10.0,2.0,1911.0
41,26.44,22.51,28.880000000000003,11.0,2.0,1911.0
42,24.18,20.41,27.36,12.0,2.0,1911.0
43,28.6,25.32,34.2,13.0,2.0,1911.0
44,26.43,23.189999999999998,30.86,14.0,2.0,1911.0
45,28.11,26.99,32.22,15.0,2.0,1911.0
46,28.39,27.05,32.78,16.0,2.0,1911.0
47,25.5,22.78,28.0,17.0,2.0,1911.0
48,24.75,22.32,27.5,18.0,2.0,1911.0
49,26.86,24.259999999999998,29.72,19.0,2.0,1911.0
50,23.59,20.67,27.18,20.0,2.0,1911.0
51,24.1,22.880000000000003,27.200000000000003,21.0,2.0,1911.0
52,24.74,23.04,27.479999999999997,22.0,2.0,1911.0
53,25.7,22.64,28.4,23.0,2.0,1911.0
54,26.67,22.950000000000003,29.340000000000003,24.0,2.0,1911.0
55,27.93,26.68,31.86,25.0,2.0,1911.0
56,27.68,24.67,32.36,26.0,2.0,1911.0
57,23.48,21.32,26.96,27.0,2.0,1911.0
58,27.02,24.79,32.04,28.0,2.0,1911.0
59,29.25,26.42,33.5,1.0,3.0,1911.0
60,30.38,27.419999999999998,33.76,2.0,3.0,1911.0
61,31.21,27.68,35.42,3.0,3.0,1911.0
62,29.95,28.419999999999998,33.9,4.0,3.0,1911.0
63,31.94,28.96,36.88,5.0,3.0,1911.0
64,31.75,28.759999999999998,36.5,6.0,3.0,1911.0
65,26.38,24.2,29.759999999999998,7.0,3.0,1911.0
66,29.43,27.34,32.86,8.0,3.0,1911.0
67,31.83,30.45,37.66,9.0,3.0,1911.0
68,27.6,24.23,32.2,10.0,3.0,1911.0
69,30.65,28.86,34.3,11.0,3.0,1911.0
70,30.53,26.68,33.06,12.0,3.0,1911.0
71,28.93,25.11,31.86,13.0,3.0,1911.0
72,28.37,25.34,31.740000000000002,14.0,3.0,1911.0
73,29.33,27.25,32.66,15.0,3.0,1911.0
74,29.63,28.45,32.26,16.0,3.0,1911.0
75,27.58,24.589999999999996,30.159999999999997,17.0,3.0,1911.0
76,31.4,28.099999999999998,35.8,18.0,3.0,1911.0
77,30.34,28.509999999999998,32.68,19.0,3.0,1911.0
78,27.2,24.34,29.4,20.0,3.0,1911.0
79,27.83,24.599999999999998,31.659999999999997,21.0,3.0,1911.0
80,31.14,27.91,34.28,22.0,3.0,1911.0
81,31.6,30.51,34.2,23.0,3.0,1911.0
82,26.63,24.38,31.259999999999998,24.0,3.0,1911.0
83,26.5,23.48,32.0,25.0,3.0,1911.0
84,31.94,29.3,36.88,26.0,3.0,1911.0
85,30.72,26.96,34.44,27.0,3.0,1911.0
86,28.54,26.54,31.08,28.0,3.0,1911.0
87,28.0,25.740000000000002,33.0,29.0,3.0,1911.0
88,28.95,25.0,34.9,30.0,3.0,1911.0
89,29.12,26.470000000000002,32.24,31.0,3.0,1911.0
90,32.07,30.82,36.14,1.0,4.0,1911.0
91,35.019999999999996,31.509999999999998,40.03999999999999,2.0,4.0,1911.0
92,31.55,29.72,37.1,3.0,4.0,1911.0
93,32.05,30.429999999999996,35.099999999999994,4.0,4.0,1911.0
94,30.81,29.11,34.62,5.0,4.0,1911.0
95,33.7,32.1,38.400000000000006,6.0,4.0,1911.0
96,31.26,27.41,35.52,7.0,4.0,1911.0
97,32.0,30.7,36.0,8.0,4.0,1911.0
98,31.42,29.0,33.84,9.0,4.0,1911.0
99,35.45,31.800000000000004,37.900000000000006,10.0,4.0,1911.0
100,31.88,28.25,37.76,11.0,4.0,1911.0
101,32.15,28.82,35.3,12.0,4.0,1911.0
102,32.83,29.479999999999997,38.66,13.0,4.0,1911.0
103,34.71,32.84,40.42,14.0,4.0,1911.0
104,31.79,30.15,35.58,15.0,4.0,1911.0
105,33.27,30.6,36.540000000000006,16.0,4.0,1911.0
106,34.49,31.76,38.980000000000004,17.0,4.0,1911.0
107,31.46,28.92,33.92,18.0,4.0,1911.0
108,34.87,31.439999999999998,38.739999999999995,19.0,4.0,1911.0
109,34.89,32.86,37.78,20.0,4.0,1911.0
110,30.94,28.64,34.88,21.0,4.0,1911.0
111,35.79,33.43,39.58,22.0,4.0,1911.0
112,35.57,32.86,40.14,23.0,4.0,1911.0
113,34.75,33.59,38.5,24.0,4.0,1911.0
114,31.23,28.87,36.46,25.0,4.0,1911.0
115,32.3,30.459999999999997,36.599999999999994,26.0,4.0,1911.0
116,35.85,34.1,38.7,27.0,4.0,1911.0
117,31.94,28.85,35.88,28.0,4.0,1911.0
118,35.29,33.22,40.58,29.0,4.0,1911.0
119,35.13,33.970000000000006,39.260000000000005,30.0,4.0,1911.0
120,32.25,28.92,34.5,1.0,5.0,1911.0
121,35.84,32.95,38.68000000000001,2.0,5.0,1911.0
122,36.72,33.73,40.44,3.0,5.0,1911.0
123,35.35,32.300000000000004,40.7,4.0,5.0,1911.0
124,36.75,32.8,40.5,5.0,5.0,1911.0
125,33.23,29.299999999999997,36.459999999999994,6.0,5.0,1911.0
126,32.16,29.929999999999996,34.31999999999999,7.0,5.0,1911.0
127,32.72,29.849999999999998,38.44,8.0,5.0,1911.0
128,33.27,31.240000000000002,38.540000000000006,9.0,5.0,1911.0
129,34.61,31.56,40.22,10.0,5.0,1911.0
130,36.8,32.879999999999995,39.599999999999994,11.0,5.0,1911.0
131,32.26,30.27,35.519999999999996,12.0,5.0,1911.0
132,36.88,33.730000000000004,39.760000000000005,13.0,5.0,1911.0
133,35.59,32.230000000000004,38.18000000000001,14.0,5.0,1911.0
134,36.68,35.6,40.36,15.0,5.0,1911.0
135,36.12,34.11,40.239999999999995,16.0,5.0,1911.0
136,37.33,35.67,39.66,17.0,5.0,1911.0
137,33.14,29.23,38.28,18.0,5.0,1911.0
138,32.18,30.14,36.36,19.0,5.0,1911.0
